ID,Sample,T,SE_T,D47,SE_D47,Dataset,Tcorrel_001,Tcorrel_002,Tcorrel_003,Tcorrel_004,Tcorrel_005,Tcorrel_006,Tcorrel_007,Tcorrel_008,Tcorrel_009,Tcorrel_010,Tcorrel_011,Tcorrel_012,Tcorrel_013,Tcorrel_014,Tcorrel_015,Tcorrel_016,Tcorrel_017,Tcorrel_018,Tcorrel_019,Tcorrel_020,Tcorrel_021,Tcorrel_022,Tcorrel_023,Tcorrel_024,Tcorrel_025,Tcorrel_026,Tcorrel_027,Tcorrel_028,Tcorrel_029,Tcorrel_030,Tcorrel_031,Tcorrel_032,Tcorrel_033,Tcorrel_034,Tcorrel_035,Tcorrel_036,Tcorrel_037,Tcorrel_038,Tcorrel_039,Tcorrel_040,Tcorrel_041,Tcorrel_042,Tcorrel_043,Tcorrel_044,Tcorrel_045,Tcorrel_046,Tcorrel_047,Tcorrel_048,Tcorrel_049,Tcorrel_050,Tcorrel_051,Tcorrel_052,Tcorrel_053,Tcorrel_054,Tcorrel_055,Tcorrel_056,Tcorrel_057,Tcorrel_058,Tcorrel_059,Tcorrel_060,Tcorrel_061,Tcorrel_062,Tcorrel_063,Tcorrel_064,Tcorrel_065,Tcorrel_066,Tcorrel_067,Tcorrel_068,Tcorrel_069,Tcorrel_070,Tcorrel_071,Tcorrel_072,Tcorrel_073,Tcorrel_074,Tcorrel_075,Tcorrel_076,Tcorrel_077,Tcorrel_078,Tcorrel_079,Tcorrel_080,Tcorrel_081,Tcorrel_082,Tcorrel_083,Tcorrel_084,Tcorrel_085,Tcorrel_086,Tcorrel_087,Tcorrel_088,Tcorrel_089,Tcorrel_090,Tcorrel_091,Tcorrel_092,Tcorrel_093,Tcorrel_094,Tcorrel_095,Tcorrel_096,Tcorrel_097,Tcorrel_098,Tcorrel_099,Tcorrel_100,Tcorrel_101,Tcorrel_102,Tcorrel_103,Tcorrel_104,D47correl_001,D47correl_002,D47correl_003,D47correl_004,D47correl_005,D47correl_006,D47correl_007,D47correl_008,D47correl_009,D47correl_010,D47correl_011,D47correl_012,D47correl_013,D47correl_014,D47correl_015,D47correl_016,D47correl_017,D47correl_018,D47correl_019,D47correl_020,D47correl_021,D47correl_022,D47correl_023,D47correl_024,D47correl_025,D47correl_026,D47correl_027,D47correl_028,D47correl_029,D47correl_030,D47correl_031,D47correl_032,D47correl_033,D47correl_034,D47correl_035,D47correl_036,D47correl_037,D47correl_038,D47correl_039,D47correl_040,D47correl_041,D47correl_042,D47correl_043,D47correl_044,D47correl_045,D47correl_046,D47correl_047,D47correl_048,D47correl_049,D47correl_050,D47correl_051,D47correl_052,D47correl_053,D47correl_054,D47correl_055,D47correl_056,D47correl_057,D47correl_058,D47correl_059,D47correl_060,D47correl_061,D47correl_062,D47correl_063,D47correl_064,D47correl_065,D47correl_066,D47correl_067,D47correl_068,D47correl_069,D47correl_070,D47correl_071,D47correl_072,D47correl_073,D47correl_074,D47correl_075,D47correl_076,D47correl_077,D47correl_078,D47correl_079,D47correl_080,D47correl_081,D47correl_082,D47correl_083,D47correl_084,D47correl_085,D47correl_086,D47correl_087,D47correl_088,D47correl_089,D47correl_090,D47correl_091,D47correl_092,D47correl_093,D47correl_094,D47correl_095,D47correl_096,D47correl_097,D47correl_098,D47correl_099,D47correl_100,D47correl_101,D47correl_102,D47correl_103,D47correl_104
089,CA-200,200.00,2.00,0.3223,0.0043,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191872,0.224035,1,0.243134,0.254376,0.060717,0,0,0,0,0,0,0,0,0,0,0,0
090,CA-250A,250.00,2.00,0.2922,0.0047,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182380,0.215915,0.243134,1,0.247923,0.049969,0,0,0,0,0,0,0,0,0,0,0,0
091,CA-250B,250.00,2.00,0.2927,0.0043,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192125,0.226457,0.254376,0.247923,1,0.057416,0,0,0,0,0,0,0,0,0,0,0,0
092,CM-351,726.85,10.00,0.2023,0.0025,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065127,0.062784,0.060717,0.049969,0.057416,1,0,0,0,0,0,0,0,0,0,0,0,0
093,DHC2-8,33.70,0.20,0.5687,0.0022,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.193928,0.010851,0.022054,0.196447,0,0,0,0,0,0,0
094,DVH-2,33.70,0.20,0.5670,0.0036,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193928,1,0.016157,0.032837,0.293449,0,0,0,0,0,0,0
095,ETH-1-1100,1100.00,10.00,0.1808,0.0034,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010851,0.016157,1,0.156401,0.009144,0,0,0,0,0,0,0
096,ETH-2-1100,1100.00,10.00,0.1835,0.0033,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022054,0.032837,0.156401,1,0.018584,0,0,0,0,0,0,0
097,LGB-2,7.90,0.20,0.6481,0.0038,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196447,0.293449,0.009144,0.018584,1,0,0,0,0,0,0,0
098,Ad,-1.80,0.50,0.6893,0.0060,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048049,0.028770,0.544016,0.093188,0.020880,0.471516
099,BDV-S,18.70,0.75,0.6121,0.0049,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048049,1,0.650474,0.053281,0.011132,0.002494,0.050651
100,BDV-W,11.01,1.00,0.6349,0.0052,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028770,0.650474,1,0.031903,0.006666,0.001494,0.030328
101,PY,13.44,0.06,0.6397,0.0049,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544016,0.053281,0.031903,1,0.104392,0.023391,0.513257
102,TES-S,22.50,2.10,0.5972,0.0053,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093188,0.011132,0.006666,0.104392,1,0.275629,0.100150
103,TES-W,12.23,1.00,0.6329,0.0102,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020880,0.002494,0.001494,0.023391,0.275629,1,0.022440
104,TW,26.80,0.85,0.6001,0.0048,Combined I-CDES calibration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471516,0.050651,0.030328,0.513257,0.100150,0.022440,1
